mean_skewness,mean_kurtosis,pca_components_95_var,max_categories,mean_categories,mean_entropy,correlation,confidence,support,value_below_thres,prop_below_thres,target
0.3932498104004152,-1.1407556458539676,2,18,4.294117647058823,0.6975238662397357,0.317094945732016,0,0,0.6167571344896332,0.44666666666666666,0.06709572072789927
0.5219272098450102,-1.0512141777553894,2,19,4.529411764705882,0.6796443991651494,0.7053263214459107,0,0,0.7025901435578142,0.43,0.058427431167563215
0.551069128059152,-0.9227566948186525,2,20,4.470588235294118,0.7001200978873358,1.0714285714285714,0,0,0.7089740548070235,0.4166666666666667,0.0911095021714835
0.43449261635981806,-1.1072462265011391,2,20,4.529411764705882,0.6859982693287171,0.0269292434129325,0,0,0.8233517079176117,0.47,0.09131803731955535
0.6495919888366712,-0.6813724994699759,2,20,4.705882352941177,0.7040129212191468,0.2855618223566532,0,0,0.7316588588208239,0.44333333333333336,0.02737402570693892
0.49997184939548456,-1.0849563000755378,2,20,4.647058823529412,0.70598568325143,1.0985772578935633,0,0,0.72046618025413,0.43,0.022418749221814305
0.5255451045819047,-0.9733063463094942,2,19,4.352941176470588,0.6984921743214186,0.08687469515850124,0,0,0.7123121167967098,0.49,0.09947661983098521
0.4351185389415356,-1.0297573182338242,2,21,4.294117647058823,0.7041866784705749,0.46077622396421747,0,0,0.6109820342282061,0.45666666666666667,0.09266001937883717
0.39328054299765325,-1.1168636737999957,2,20,4.588235294117647,0.7097363141739713,0.0703357514880951,0,0,0.5703880493262761,0.4666666666666667,0.014985770841399848
0.4504620159293383,-1.1342181680351082,2,21,4.529411764705882,0.707419577062701,0.13431251731617946,0,0,0.7949111979044996,0.4066666666666667,0.03447014480498578
0.490308268643492,-1.0852305975464924,2,20,4.529411764705882,0.7075789078921265,1.5234746368779981,0,0,0.8364368855803374,0.43666666666666665,0.1607101681300258
0.5481879036731583,-0.8270156123521418,2,19,4.411764705882353,0.6917662783163737,0.7557687686868326,0,0,0.6050724397748409,0.43333333333333335,0.10707353002132036
0.37641478051369354,-1.131861408126397,2,21,4.647058823529412,0.6980281896563829,0.9256761609671009,0,0,0.514256806522025,0.4633333333333333,0.0856795763751641
0.4867987151998924,-1.1141246572479055,2,20,4.529411764705882,0.6950273607451695,0.5274016277632563,0,0,0.7712950753536414,0.4533333333333333,0.01791486588347435
0.49503096834742466,-1.0537128981701889,2,20,4.529411764705882,0.7009942904314094,1.794524144572712,0,0,0.7234382516221866,0.48,0.03046461791131405
0.5320317832212819,-0.9265689431669389,2,21,4.411764705882353,0.7019036728146504,0.0023539916057484732,0,0,0.7062650435879056,0.41,0.07236600000573779
0.6446584395678578,-0.8492973846361356,2,21,4.588235294117647,0.7179166877095061,5.8407918261973416e-05,0,0,0.7616900702366493,0.4766666666666667,0.08025618102543541
0.5152355353684921,-0.9814213349487687,2,18,4.411764705882353,0.6741424565232143,4.8129515750493645,0,0,0.7195195058592007,0.44333333333333336,0.08544719447480842
0.4083338162224226,-1.1051344178377103,2,18,4.411764705882353,0.7042715352949861,0.8035350399306167,0,0,0.6737572682454306,0.4766666666666667,0.07153590497375006
0.4297549118692009,-1.1793916594580582,2,18,4.235294117647059,0.6779712580278574,0.24374445853326338,0,0,0.6955227191313074,0.45666666666666667,0.011822627698233057
0.358986873938511,-1.1305972373899276,2,19,4.411764705882353,0.6943835371906486,0.026010094659980294,0,0,0.6866931679205116,0.46,0.08610310619134376
0.4471976836723895,-1.0729210939503169,2,20,4.411764705882353,0.6898526458137048,0.22924710424710443,0,0,0.6868619520062478,0.49333333333333335,0.044719250305161995
0.43206855869386873,-1.1455890454895608,2,20,4.470588235294118,0.7034195800223012,0.5720641983155887,0,0,0.7531872631516735,0.48333333333333334,0.0242114072261308
0.4260610056758624,-1.1587505511083656,2,22,4.705882352941177,0.6952488659982172,0.06853685347614712,0,0,0.7568411366452966,0.4666666666666667,0.08404227509623285
0.42437644920745254,-1.1533601215825584,2,20,4.588235294117647,0.6787815154977141,3.028034105013224,0,0,0.6238373749622539,0.4,0.09637646819118428
0.497045893088339,-1.1106283764065417,2,20,4.352941176470588,0.7085659352972948,0.2378559633603997,0,0,0.7511761453561525,0.4066666666666667,0.06053517846574197
0.468208865349457,-1.0987174312205927,2,19,4.470588235294118,0.7009734262608106,0.2650917367895906,0,0,0.614719822995367,0.42,0.05612800413900132
0.558684254898707,-1.012834557072766,2,22,4.529411764705882,0.6866954719345404,0.0,0,0,0.7321685717435166,0.4633333333333333,0.03928501658845851
0.5592848779318262,-0.9312302909498451,2,20,4.470588235294118,0.7067925433785374,0.06130650321831749,0,0,0.6702934927724952,0.4633333333333333,0.10399605758331798
0.5991702653086588,-0.842116822249807,2,21,4.470588235294118,0.6977478449278889,0.20210681038706513,0,0,0.6578440901913025,0.4766666666666667,0.049149848055119794
0.6024657657990069,-0.903210484305273,2,16,4.235294117647059,0.6896231705659263,7.056486016603341,0,0,0.8009411473961022,0.43,0.13398532348442815
0.41191463545549234,-1.1175905824551287,2,18,4.294117647058823,0.6842291034659456,0.054846631372372195,0,0,0.7006027822989193,0.44333333333333336,0.021312486860671997
0.49295621493534314,-1.0742594472758769,2,22,4.352941176470588,0.6949502636905162,0.02671792472694364,0,0,0.7632129426623662,0.49,0.10695203401276154
0.41471735488211003,-1.1342411328853919,2,20,4.588235294117647,0.6847565275329826,1.156323392916069,0,0,0.8158632208582648,0.44666666666666666,0.13135648496237662
0.4275987294750721,-1.1598623723588988,2,21,4.529411764705882,0.6996637156361177,0.11034047919293793,0,0,0.7245730877236789,0.39,0.04527930515239931
0.4745651339329083,-1.0745875271843108,2,20,4.529411764705882,0.6790545643138532,0.23033062286851624,0,0,0.7307863781004319,0.45,0.01911722186160525
0.41126822700206767,-1.1706155521820307,2,21,4.470588235294118,0.7018323619374052,0.011200011200011224,0,0,0.7548860168770587,0.45,0.019455176843806488
0.5035846240058673,-1.0530127106444895,2,20,4.352941176470588,0.670261031161388,0.6499380297457231,0,0,0.7266747258383138,0.48,0.003103987131900854
0.4469001234408475,-1.100501073996563,2,22,4.588235294117647,0.6872456561411756,1.41022361466045,0,0,0.7037975200232925,0.44666666666666666,0.05329803323528348
0.4911796771665651,-1.1389803162744003,2,21,4.588235294117647,0.6967357836567163,0.011019511422412337,0,0,0.6687253387595736,0.43333333333333335,0.07764903424937009
0.40435655461181275,-1.187146504151128,2,20,4.588235294117647,0.7056639640457263,0.24029501038393966,0,0,0.6865401443154184,0.4,0.033260691895516614
0.5898002970602005,-0.906552304805311,2,19,4.411764705882353,0.7101141674721777,0.2590259900071495,0,0,0.6900232568821496,0.48,0.04702705280314523
0.5408871527061051,-1.0378136626458114,2,21,4.529411764705882,0.6864414944868592,0.2487352479884984,0,0,0.7265513079100536,0.39666666666666667,0.09528834790526586
0.44744715087147413,-1.0584295222804143,2,21,4.411764705882353,0.6898672137320322,0.029137529137529372,0,0,0.7430611274981908,0.45,0.06722364283481486
0.3769232068173846,-1.1376888952568,2,20,4.294117647058823,0.7021485951988389,3.430989700114745,0,0,0.6961237466197505,0.45666666666666667,0.08049678918520597
0.4489662382380551,-1.1043798986604605,2,20,4.588235294117647,0.7025600124132313,0.18388869195320734,0,0,0.6521956886194453,0.48,0.11489103006440216
0.5653820151093994,-0.971817375221739,2,22,4.764705882352941,0.7058628849045596,0.10148831343387776,0,0,0.7438895663154931,0.41333333333333333,0.010306377395673305
